comments	label
다 한 때 다 내버려 둬라 지 멋이라는데 10 때 유행 옷 20대 때 다시 입으라 하면 못 입듯이 나이가 점점 차 고 삼십 줄 되면 다 알아서 멈출 거 다 내버려 둬라	7
다 거르고 빅뱅 노래는 전 잘 냄 노래나 내라	1
다나 살찐 거 보고 나도 살 빼면 다나처럼 이 뻐지겠지 하며 새벽에 양념치킨 먹다가 손가락에 묻은 양념 빨아먹는 메퇘지년들 생각나네 ㅎㅎ	2
다나 이 쁜데 기자가 질투하는 모양새 말 장난 날개 못 다나 이런 게 기 사 제목 ㅋ 다나까지 마라 착하고 성실하다 이기 어릴 때부터 응원 중 다나는 단아하다 이기	1
다니엘 잘못한 거 없어요 공룡과 힘겨운 분쟁할 때 당신을 행복하게 해줄 사람 만나는 거ㅡ 무조건 응원합니다	0
다니엘이 훨씬 아깝다 급에 맞게 사귀어야지 에 효	1
다니엘 헤니 내 남편 내 남자	0
다 된 기생충 잔치에 재 뿌린 방가 방송과 안현 모 다신 나서지 말자	4
다둥이 뜻을 모르는 것 같습니다 기자님 아무튼 축하해요	0
다들 배트 대지에 기름들이 껴서 이들 지랄이지 북한 같아 봐라 감사합니다 넙죽 절하고 먹지	4
다들 섣부른 판단 말길 조사해보면 나올 것이 고 여기서 난리 피울 이유 아닌 거 같다 우리나라 사람들은 왜 그렇게 남들에게 괸 심의 많은 지 내 주변도 잘 돌보지 못하면서 오지랖 쩔어	3
다들 심 심한 가 봐요 사실 일 수도 거짓 일 수도 있는 거 아니에요 그 여자 한마디에 모든 게 사실이 되나요 오달 수 씨 불쌍	8
다들 지식 입장 이어봐요 그게 쉽게 갚어지나 나라도 내가 빌린 것 아니라 갚을 마음 없다 도의적인 성의 보였네 김영희 법적으로도 상속 포기라는 게 있어 부모 빚 갚을 의 무 없지 않나 김영희 대 놓고 욕하는 사람 너 나 잘해라	0
다들 부잣집 사모님들 이런 거 안 했으면 좋겠어	1
다들 사랑받지 못한 체 살아와 인생이 말이 아니네요 참 불쌍합니다	0
다른 멤버들은 뭔 죄냐 ㅋㅋ	0
다른 사람과 다름을 인정해 주면 되는데 틀리다고 잣대질하는 사람들 늙닭이니 틀탁이니 기 성세대 욕하는 젊은 세대의 꼰 대질 내가 못하는 걸 하니까 틀리다고	0
다른 사람들 감정은 이해하는데 김현주 감정은 좀 억지 그래서 고구마	1
다른 사진 봤더니 원래 퉁퉁 하시던데	0
다른 애들이 더 나은데 왜 이렇게 띄워주는지	0
다른 여자 연예인들에 비하면 양반이구먼 꾸미고 안 꾸미고 차이지	3
다른 출연자들 편만 보고 멍청하고 띨띨하고 눈치 없는 기 안 에피소드 나오면 채널 돌려버린다	1
다른 거 다 떠나서 노래가 별로 던데 아주머니들은 좋던가 ㅋㅋ	2
다른 건 모르겠꼬 슈퍼비 자꾸 쇼미 나오는 거 좀 추잡해 보인다	1
다른 건 모르겠고 재미가 없다 이상민 얼굴에 웃음기도 없고 멍 때리거나 크라잉 랩이나 하지	5
다름과 비정상은 전혀 다른 얘기임 본인이 자연의 순리를 거슬렀으면서 나머지 사람들을 나쁜 편 견 자라도 하면 안 돼요 치료받고 돌이킬 수 있는 길이 열리기를 바랍니다 힘겨워 보여요	0
다리 길어 보이기 위해 그랬겠지마는 옆과 뒤를 너무 팠다 적당히 했으면 멋 있었을 것을 민망하노	0
다리 짧은 애가 살 빠지니 머리 크고 몸은 왜소해져서 보기 흉해	4
다리통 저리 안 치우냐 야 이 종간 나가 아침밥 체하겠네	5
다 말아먹고 튀냐	1
다 버리고 나 영석 데려와서 시즌 1 가자 강호동 이수근 이승기 김종민 은 지원 김 몽 복귀작 가자	0
다 봤는데 뭔 내용인지	0
다솜도 인기가 많군 또 질투 글이 배대인 거 보니 도대체 어디 가 설정 같다는 거냐 나는 다른 연예인들보다 더 꾸밈없이 혼자 라이프 보여주는 것 같아서 보기 좋더구먼	7
다솜 씨 다음엔 산에 백숙 먹으러 아빠 랑 가지 말고 오빠 랑 가요 난 다솜이 좋더라 ㅋㅋ그리고 개예 쁨	0
다시 멋진 삶 살기 바래요 사랑할 땐 다 눈이 멀어져요 잊고 다시 시작함 돼 요	0
다시 배달하셔야 될 듯 ㅋㅋ	7
다시 보고 싶다 너무 예쁜 첫째부터 세상에서 제일 귀여운 막내딸까지 그립다	0
다시 찐 다ㅋㅋ	0
다시 태국 가서 이 열음이 대왕조 개 따다가 발 끼여서 죽는 장면 찍어오면 조작 아닌 거 인정해줄게 예능은 리얼이지	5
다시 현빈 역시 현빈 너무 잘생기고 연기도 잘해	0
다신 나오지 말아라	0
다야 야 잘했다 도란이는 좀 많이 당해야 해 멍청하고 답답하고 연기도 못하고	1
다음 생에는 중국 남자 만나야지	7
다음 세상엔 저 몸으로 태	0
다음 주에 대리한 테 간 연다면 이 년 돼지로 밝혀져 곤란할 때 재형이가 나타나 구해주겠네 ㅋ	1
다음 화는 꽃길 걷자	0
다음은 첩보 액션물이나 천재 물리학자 역이 겁나 잘 어 울릴 거 같음 사랑하오	0
다음 차례 구구단 얼른 해라	0
다이어트 해라 그럼 미인 된다	3
다이어트를 해도 머리 크기는 어떻게 할 수가 없구나	3
다 필요 없고 김지원이 진짜 이 쁘더라	0
닥쳐 이련 아 네가 제일 많이 했을 거 같아	2
단기간에 요요 온다	0
단 이 불쌍해서 마지막 안 봤어 퉤다	0
단잔 오피스 난 신소율 버전이 더 좋았으면 연기나 느껴지는 에너지가 풍부했어	0
단독 내용을 자꾸 기 사 거리화하는 것도 좋은 건 아니다 승리 말처럼 그것 또한 개인 정보 유출 아닌가	0
달수 정도면 여자들이 그냥 넘어오는 데	2
달수형 돌아와요	0
달수형은 반드시 돌아온다 진실을 볼 줄 아는 사람들이 있기 때문이지	0
담배 때문 아니고	3
담배부터 끊으세요	3
담배 피우고 맨날 전자레인지에 돌려서 먹고 끼니도 제대로 안 먹으니깐 병 생긴 거지 이 참에 금연도 하고 몸 좀 챙겨라	3
담배 피우는 여자 연예인들 아갈똥네	2
담배 피우던 걸로 데뷔 길을 막냐 담배 안 피우던 애들 없을 텐데	3
답답하긴 한데 둘이 친 해 보이던데 이런 반응을 연경선수가 원하진 않을 듯 정 불편하면 자르겠죠	0
답은 간 단합니다 손흥민 보다 시야 패스 능력 센스가 뛰어난 선수가 같이 뛰어서 손흥민이 믿고 공격할 수 있는 선수가 같이 뛰면 됩니다 그러니까 이 강인 선발로 기용하라고요 벤 투 감독님	0
당사자들이 괜찮다는데 왜 난리냐 ㅋ 오지랖도 풍년이 다 이것들아	1
당시 김학래 유부남 아니었나 그렇게 기억하고 있는데 그럼 첩이지 이 방송에 나오고 역겹다	2
당신 노래 못하면 악플 달린 다 ㅋㅋ	1
당신은 잘 사는 가정에 왜 불을 내 정말 나쁜 사람이 네 왜 이렇게 살아 나아가 몇 살이야 배운 만큼 배운 애가 왜 이러니	3
당신을 믿습니다 꼭 전보다 더 건강한 모습으로 만나요 멋진 허지웅 파이팅	0
당신을 보면 딱 이 구절만 생각나네요 바보가 신념을 가지면 무섭습니다 결혼한다니 축하드리고 잘 사시길 바랍니다 자기 주제에 맞게 사시길	1
당연하지 무슨 하차야 연좌제 하냐	1
당연히 사과하는 게 맞지 공개적으로 폴로 사실 공개해서 전국구로 망신 준 게 분명 무슨 의도가 있다고 밖에 볼 수 없음 게 다가 장성규 유부남이잖아 이게 대 놓고 작정하고 욕 먹이려고 한 게 아님 뭐 임	0
당연히 성추행이 지 한 명의 여성이라도 성적 수치심 느낀다면 성추행이다 빠른 사과 아니었으면 고 소감이지	0
당장 하차해라 신입이 벌써부터 마약 기가 막히는군	1
대 일 본	3
대가리에 피도 안 마른 것들 육갑하고 있네 육아가 뭔지는 아냐	4
대기업에서 근무 중인 9살 연하 미모의 재원 이런 글 좀 쓰지 마라 그게 왜 기사에 나와야 되는데 너무 식상하다	0
대다수 국민들이 속으로는 마다 좋아하고 응원하면서 앞으로 잘하라는 의미에서 괜히 질책하는 겁니다 마다 파이팅	0
대단하네 20년 사귀는 거면 이 젠 그냥 설렘 같은 건 없을 거 같기도 그 정도 사귀면 면전에 똥방구 뀌기나 트림하기 등 등 다 해봤을 듯	1
대단하시다 36년 전 일을 미 투도 기간을 정해야 될 듯 ㅋ	2
대리기 올리니깐 자꾸 음주운전들 하지 코 앞 가는 것도 이만 원 달라 하구	7
대마는 이제 에서도 합법이다 그만 짖어라	3
대마는 절대로 하지 말자	0
대마 보이 박태환 얼굴에 철판을 깔았구먼	4
대만 애 소식까지 알아야 하나	4
대만 놈들은 솔직히 잘 나간다는 애들 보면 다 전 느끼하게 생겼거나 얼굴 어느 부분이 전 이상하게 생겼는데 얘는 괜찮게 생겼네 얼굴 관상 보니 고 추도 크게 생김	2
대머리 싫어 ㅡㅡ	4
대머리냐 모자는 종일 쓰고 있네 이러다 자면서도 쓰고 잘듯	3
대박 미 모다 낼 모레 오십 아냐	0
대박이다 엄마 왜 저럼ㅜㅜ 아가씨들보다 이쁘다	0
대배우님 절대 잘못한 거 없어요 힘내세요	0
대사 잘 들리니까 너네들 귓밥이나 파든가 ㅜ	1
대역 없이 유두 나오면 영화관 가서 볼게요	2
대은아 혹시나 협박 받고 있거나 약점 잡힌 거 있으면 내년 크고 첫 선발 경기에서 보크 해	0
대은아 멀리 봐 크게 놀아야 쥐 네 얼굴이면	3
대장 언제쯤 나오나요 ㅜ	0
대중 따위가 너희들이 머라고 재미없다고 난리 쳐 불통 유재석 욕 먹고 조작 단거지개샘이랑 제작진 뒷거래 부정 고소해서 가목 집어넣기 딱 좋구먼 좀 더 비리로 연명하게 놔둬 자료 수집 중인데 방해하지 마	3
대중은 개인 인스타그램에서도 저런 사진을 원했던 것이지 ㅠ 하지만 현실은 그렇지 못했고	0
대체 남성 편력의 끝은 어 딜까 주지훈 탑 ㅎㅎ 그 외 다수 먼 가기가 막힌 특징이 있으니 가능하겠지만 대단하다 참	6
대체 이걸 왜 알아야 하지 기르기야 그렇게 할 일이 없냐	5
대통령 연설하는데 재수 없게 쯔쯔	0
대패 삼겹살은 부산대 앞을 중심으로 백 대표가 말하는 시기보다 훨씬 앞서 팔고 있었던 것으로 아는데 너무 극적인 요소를 말하려고 그랬었나 열심히 노력했다는 것에 대해서는 인정	0
대표팀 오래 해주세요 최고 ㅜㅜ	0
대학가요제 잘 부탁드립니다 이 노래 유명했는데 모르는 사람 많네요	0
대학생 있는 상대에 시간 끌기 ㅋㅋ 쪽팔리다	1
대한민국 3대 도둑놈 1위 조세형 2위 간장게장 3위 비	0
대한민국 군대 나온 수컷들은 공짜로 여행 보내주고 방송 촬영하면 백퍼 다 뛴다	2
대한민국 금메달리스트가 꼭 이 시국에 쪽ㅂㄹ랑 결혼까지 해야 속이 후련햇냐ㅕㅑㅑㅑ	4
대한민국 더 이상 치안안전국가 아님 이 사건으로 대한민국 치안 불안정	3
대한민국 젊은 배우는 다 죽었냐 공효진이 언제까지 연애 영화에 나올 거야 60 먹고도 나오나	4
대한민국엔 2명의 부처가 산다 서장훈과 안 재현 그들 덕분에 나라가 망하지 않고 유지되는 거다	0
대한민국은 김치녀들 입김이 너무 세다	2
대한민국은 신기한 민족이다 노래 잘하는 사람이 인구 5천만에 5천만 되는 것 같다ㅋ 자존심만 강해서 남들과 타협도 못 하는 성질의 민족성 역시 개개인은 뛰어나구나ㅎ	7
댓글 보고 상처 안 받았으면 좋겠네요 우리나라 사람들 속에 화가 많아서 그저 화풀이하는 거 임 영 어떻게 보면 불쌍한 사람들	4
댓글 보다 보니 좀 그렇 네 사람을 죽여 악의를 가지고 죽인 살인자랑 동급 취급하네	1
댓글 성비랑 나이대 보면 소름이 돋는다 30 40대 아지매들 밥 처 먹고 하릴 없어 연예인한테 악플 다는 게 취미인가 보네	6
댓글 알바가 있나 아니면 트러킹 수법인가 이렇게 옹호할 경우가 아닌데 다른 사람에게 많은 피해를 준 건 사실인데 이건 댓글 수사 의뢰해야 되지 않나	5
댓글 연령대가	3
댓글 왜 이래 진짜 너무 한심하다	0
댓글 진짜 더럽네 본인이 끄적인 이 몇 마디가 남에게는 큰 상처가 될 수 있다는 것을 모르는 건가	0
댓글 천사들만 있네 내가 보기엔 카메라 돌아가는 연출인 듯 엄마가 없는 친구 딸 이제서야 카메라 도니깐 내가 너무 부정적인가	3
댓글 투척	0
댓글들 꼬락서니 봐라 ㅋㅋㅋ 중 국내 법 무시하고 불법 저지른 판빙빙을 편들어주고 있네 머가 리틀 비었나ㅋㅋㅋ 아무리 중국이 공산 국가에 미개한 나라라고 해도 불법 저지른 년을 응원하냐	5
댓글들 보니깐 아직 우리나라 선비들이 판을 치네 하긴 평생 그렇게 틀 속에 갇혀 있어야 너희들 답지 그지 ㅎ	7
댓글들 왜 이렇게 부들거리냐 ㅋㅋㅋ 도끼 말 틀린 게 없는데 ㅋㅋ법적인 문제가 있냐 잠수를 탔냐 ㅋㅋ	4
댓글들 일부로 이러는 건가 부러워서 그러는 거지 만약 사 귀면 한 효주가 10배는 아깝다 링	3
댓글들 진짜 무섭다 댓글 알바인가 사람이 그럴 수도 있지 한 마디 잘못했다고 사람 진짜 물어뜯 네 무서워서 숨만 쉬고 살아야 할 판	7
댓글들 진짜 형편없 네ㅋㅋ 박한별이 우울증 한 걸린 게 신의 한 수 다 진짜 13년 기댄 애는 안마방 가서 헤어지자마자 여자친구 생기고 하기 싫은 결혼해서 인생 막히고 무슨 고생이냐	2
댓글들에 역겨운 애들 많네 자기들 집 앞이었으면 게 거품 물고 쓰러질 것들이 ㅋㅋ 그럼 너희들 층간 소음도 머라 하지 마 자기들 집에서 뛰는데 왜 너희들이 욕하냐 ㅋㅋㅋ 포방터 주민 욕하는 역겨운 댓글에 우리나라 개돼지들 수준이 보이는 거지	4
댓글들이 개 빻아서 성비를 보니 여자 70 프로 ㅋㅋㅋ	2
댓글들이 아주 국민 프로듀서들 나셨네요 ㅋ ㅋ ㅋ ㅋ ㅋ 쟤들보다 너희들이 더 웃기다 ㅋ	0
댓글 수 보소 확실히 암놈 수놈 짝짓기에 관심도가 존 니 높노 천박하고 천 한 것들	2
댓글 수 보니 재밌는 대 득달같이 달려드는 수준인데	0
댓글 알바 작 작 쓰렴	3
댓글에 전라도 사투리 진짜 웃긴다 사투리가 송가인 말투로 읽혀서	3
댓글에 전처 딸 얘기가 많아서 악플 그만 하락한 건데 송윤아 님 편하게 좀 두세요 아니라는 데 자꾸 그러시지 마세요 좀 자식 낳고 잘 사는데	0
댓글에 한 남 내 나네 그 남들 좌표 찍었나 봄	2
댓글에서 여성 비율이 유독 높은 게 연예인 관련 기사인데 수준 낮고 남 저주하는 글들이 정말 많네	2
댓글에서 전지현만 싸잡아서 다 욕하는데 ㅋㅋㅋ과 연 우리나라 그 많은 연예인들 중에 기부하는 사람이 30명은 될까	0
댓글은 준 보수적인데 왜 지금 정권은 좌파인지 박근혜가 잘못했네	5
댓글을 보니 성 유리는 아직 대세가 맞네	0
댓글이 없네	0
댓글이 없다	0
댓글이 없다니 1등	0
댓글이 너무 웃 김 해외에서 볼까 무섭단 다ㅋㅋㅋ	0
댓글 절반 이상 30대 아줌마들 할 일 되게 없으시나 보다 ㅜ	6
댓글 중에 슬슬 쿵쾅거리는데	6
댓글 참 가관이다 자기 일 아니라고 막 던지네 너희들이 저 입장 돼 봐라 좀 생각이란 걸 하고 살자 팩트는 제작진이 제 맘대로 했다는 거 사람 하나 바보 만들기 쉽다 물타기 하지 말고	3
댓글 창 당황스럽다 평이 너무 갈리네 뭐가 진짜인지	0
댓글 창 더러워서 보면 남자들이 많더라 지 일이나 신경 쓸 것이지 남일에 관심도 많아 남 이사 취집을 하든 퇴사를 하든	2
대들마다 아직도 일진설 믿고 있는 사람들 너무 많네 ㅋㅋㅋ 지금 이 2010년도 도 아니고 언제까지 그 시대에 매달리며 살래	0
더 고쳤네ㅡㅡ	3
더 늙어서 혼자 팍팍 늙어 옆에 돌아봤을 때 보살펴 줄 사람 없어봐야 정신 차리지 쩝 20대 30대도 아니고 쩝 본인 연애니 상관없지만 답답해서 한마디 해봅니다 수고하시오	4
